0.006141511538740376 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8}
0.0029056839564622476 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': None, 'loss_function': MSELoss()}
0.002552685326222202 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'loss_function': MSELoss()}
0.0018426318685042446 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0001
), 'loss_function': MSELoss()}
0.0011264307416397436 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 16, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0001
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F8D4E0050>, 'loss_function': MSELoss()}
0.0011729106181582179 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 16, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 4, 'optimizer': Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    decoupled_weight_decay: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0001
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), 'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F8FC67EE0>, 'loss_function': MSELoss()}
0.0012412648728310034 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.0012069789548243943 {'sequence_length': 5, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.4}, 'loss_function': MSELoss()}
0.0013124886311393661 {'sequence_length': 5, 'history': 2000, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 100, 'learning_rate': 0.0001, 'batch_size': 8, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'step_size': 20, 'gamma': 0.3}, 'loss_function': MSELoss()}
0.002365431304051712: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x0000016F84913930>, 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.0024135383194451836: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0001}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D55E29ECF0>, 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.002437827080728955: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D55F987890>, 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.002340973741343232: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.0, 'num_epochs': 200, 'learning_rate': 0.001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D55E6C23F0>, 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.5578725573156966: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 3, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.5, 'num_epochs': 200, 'learning_rate': 0.01, 'batch_size': 16, 'optimizer': {'name': 'Adam', 'weight_decay': 0}, 'scheduler': {'scheduler': 'na', 'step_size': 20, 'gamma': 0.5}, 'loss_function': MSELoss()}
0.0056501785863418965: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D55EFD2CF0>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.00032711516957663534: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.4, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D55EFD1260>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.00033200982455987814: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D568FE5E50>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0003090408024042338: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0005, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D568FE6350>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.0003060337866230418: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0005, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D56913B2F0>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.00030416428534390063: {'sequence_length': 3, 'history': 1500, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 128, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 200, 'learning_rate': 0.0005, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D56A1E2890>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.010358690922599166: {'sequence_length': 3, 'history': 6718, 'input_size': 1, 'hidden_size': 64, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.2, 'num_epochs': 200, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D5711A1310>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.005311595981804098: {'sequence_length': 60, 'history': 6718, 'input_size': 1, 'hidden_size': 64, 'num_layers': 1, 'convolution_channels': 32, 'output_size': 1, 'dropout': 0.3, 'num_epochs': 50, 'learning_rate': 0.001, 'batch_size': 16, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D56F78FA70>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.005820104617050103: {'sequence_length': 60, 'history': 6718, 'input_size': 1, 'hidden_size': 128, 'num_layers': 1, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.6, 'num_epochs': 50, 'learning_rate': 0.0001, 'batch_size': 16, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D570E29950>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
0.005361639533718531: {'sequence_length': 60, 'history': 6718, 'input_size': 1, 'hidden_size': 128, 'num_layers': 2, 'convolution_channels': 64, 'output_size': 1, 'dropout': 0.6, 'num_epochs': 50, 'learning_rate': 0.0001, 'batch_size': 32, 'optimizer': {'name': 'Adam', 'weight_decay': 0.0}, 'scheduler': {'scheduler': <torch.optim.lr_scheduler.StepLR object at 0x000002D570A1C870>, 'step_size': 50, 'gamma': 0.2}, 'loss_function': MSELoss()}
